age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
26.0, Private,188900.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,20.0, Japan, <=50K
45.0, Private,177485.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,34.0, United-States, <=50K
49.0, Private,177478.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,9.0, United-States, <=50K
38.0, Private,359093.0, Some-college,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,192011.0, Some-college,10.0, Divorced, Craft-repair, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
63.0, Private,70568.0, Masters,14.0, Married-AF-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,366099.0, HS-grad,9.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K
35.0, Private,173831.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, Black, Female,0.0,1944.0,49.0, United-States, <=50K
42.0, Private,92857.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0.0,0.0,71.0, South, <=50K
19.0, ?,104508.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,27.0, Mexico, <=50K
34.0, Private,190191.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,48.0, United-States, <=50K
35.0, Private,356820.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,44306.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
37.0, Private,225066.0, Assoc-acdm,12.0, Married-AF-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,102012.0, HS-grad,9.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,26.0, Greece, <=50K
39.0, Private,269450.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
51.0, Self-emp-inc,104101.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
39.0, Private,34660.0, Some-college,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,31.0, United-States, <=50K
57.0, ?,330515.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, Canada, >50K
33.0, Federal-gov,397199.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,34.0, United-States, <=50K
46.0, Private,197607.0, 5th-6th,3.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Mexico, <=50K
20.0, Private,288227.0, 12th,7.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,23.0, United-States, <=50K
37.0, Local-gov,263005.0, Masters,14.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,34.0, United-States, <=50K
52.0, Self-emp-not-inc,159192.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Black, Male,0.0,0.0,47.0, United-States, <=50K
28.0, Private,326856.0, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
41.0, Private,110129.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0.0,0.0,46.0, United-States, <=50K
58.0, Private,165894.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
58.0, Federal-gov,339261.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1759.0,40.0, United-States, >50K
37.0, Private,140797.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
64.0, Self-emp-inc,43578.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, England, >50K
55.0, Private,205224.0, HS-grad,9.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,51.0, United-States, <=50K
54.0, Private,429409.0, Some-college,10.0, Separated, Craft-repair, Not-in-family, White, Female,0.0,0.0,40.0, Trinadad&Tobago, <=50K
58.0, Private,175101.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,49.0, United-States, >50K
33.0, Private,107500.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,34.0, United-States, <=50K
24.0, Private,263024.0, 12th,4.0, Divorced, Machine-op-inspct, Unmarried, Other, Female,0.0,0.0,33.0, Ireland, <=50K
25.0, ?,332860.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
70.0, Private,199426.0, HS-grad,9.0, Widowed, Priv-house-serv, Not-in-family, Black, Female,0.0,0.0,46.0, United-States, <=50K
41.0, Self-emp-not-inc,200523.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,51.0, United-States, >50K
52.0, Private,106462.0, Some-college,10.0, Divorced, Transport-moving, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,86436.0, Bachelors,13.0, Never-married, Craft-repair, Own-child, Black, Male,6558.0,0.0,40.0, United-States, <=50K
24.0, Local-gov,175832.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Self-emp-inc,452869.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,12480.0,0.0,49.0, United-States, >50K
42.0, Private,131056.0, 11th,7.0, Never-married, Tech-support, Not-in-family, White, Male,0.0,0.0,45.0, United-States, >50K
54.0, ?,186167.0, Bachelors,13.0, Widowed, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,122290.0, Some-college,4.0, Never-married, Handlers-cleaners, Own-child, Black, Female,0.0,0.0,40.0, Mexico, <=50K
44.0, Private,107656.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
57.0, Federal-gov,43391.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,313401.0, Assoc-voc,4.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,60.0, United-States, <=50K
65.0, State-gov,110452.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, Puerto-Rico, <=50K
37.0, Federal-gov,244640.0, HS-grad,9.0, Separated, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Self-emp-not-inc,25505.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,92.0, United-States, <=50K
30.0, Private,82344.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
63.0, Private,148967.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
20.0, Private,358736.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, Other, Female,0.0,0.0,40.0, England, <=50K
24.0, ?,302341.0, 11th,5.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
31.0, Private,299488.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
24.0, Without-pay,27828.0, Assoc-acdm,7.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,24.0, ?, <=50K
37.0, Private,103423.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, Black, Female,4723.0,0.0,40.0, United-States, <=50K
32.0, Private,139914.0, Some-college,15.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, Hong, <=50K
53.0, Local-gov,386990.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,31.0, ?, <=50K
48.0, Private,314270.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, Other, Male,0.0,0.0,70.0, United-States, <=50K
46.0, Private,195548.0, Some-college,10.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Private,364770.0, Bachelors,13.0, Divorced, Exec-managerial, Wife, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,171608.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
38.0, Private,175611.0, Masters,14.0, Never-married, Prof-specialty, Own-child, White, Female,0.0,0.0,10.0, United-States, <=50K
32.0, Private,176296.0, 11th,14.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,51.0, Taiwan, <=50K
58.0, State-gov,89842.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, ?, >50K
54.0, Self-emp-inc,182835.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Private,420081.0, 10th,7.0, Never-married, Craft-repair, Unmarried, Other, Female,0.0,0.0,40.0, Mexico, <=50K
56.0, Private,223801.0, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,230298.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
24.0, Private,207058.0, 7th-8th,4.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,279516.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,31.0, United-States, <=50K
34.0, Local-gov,100958.0, Assoc-voc,11.0, Never-married, Protective-serv, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Local-gov,238187.0, Some-college,10.0, Never-married, Other-service, Own-child, Black, Male,0.0,0.0,40.0, Germany, <=50K
36.0, Local-gov,36725.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,35.0, United-States, <=50K
33.0, ?,146923.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,82.0, United-States, <=50K
33.0, ?,194668.0, Masters,14.0, Widowed, ?, Other-relative, White, Female,0.0,0.0,40.0, ?, <=50K
37.0, Local-gov,182415.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0.0,0.0,33.0, United-States, <=50K
60.0, State-gov,242757.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,91.0, ?, >50K
40.0, Private,106979.0, HS-grad,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,32.0, Peru, <=50K
59.0, Private,171131.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,7833.0,0.0,40.0, United-States, <=50K
48.0, Private,203944.0, HS-grad,9.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, Outlying-US(Guam-USVI-etc), <=50K
26.0, Private,290915.0, 10th,4.0, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Guatemala, <=50K
51.0, Private,228278.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
68.0, ?,117499.0, Some-college,10.0, Widowed, Adm-clerical, Not-in-family, White, Female,0.0,0.0,22.0, United-States, <=50K
40.0, Private,122543.0, Some-college,10.0, Never-married, Craft-repair, Other-relative, Black, Male,0.0,0.0,40.0, United-States, <=50K
54.0, ?,192132.0, 10th,7.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,24.0, United-States, <=50K
32.0, Private,210195.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,216456.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Germany, >50K
18.0, Private,57409.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,35.0, United-States, <=50K
68.0, Private,170313.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Private,262313.0, 10th,7.0, Never-married, Craft-repair, Not-in-family, Black, Female,0.0,0.0,40.0, Holand-Netherlands, <=50K
61.0, Federal-gov,205452.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
53.0, Private,180488.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,8059.0,0.0,40.0, United-States, >50K
66.0, Private,26587.0, Bachelors,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,6384.0,0.0,40.0, United-States, >50K
26.0, Private,241207.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0.0,0.0,23.0, United-States, <=50K
54.0, Private,186330.0, Masters,14.0, Never-married, Tech-support, Other-relative, White, Male,0.0,0.0,51.0, Cuba, >50K
19.0, Private,181779.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,34.0, United-States, <=50K
39.0, Private,421039.0, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,46.0, Honduras, <=50K
34.0, State-gov,86435.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
47.0, Private,197591.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,205399.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Self-emp-inc,77837.0, 7th-8th,4.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Laos, <=50K
43.0, Local-gov,198405.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
59.0, Private,215124.0, 7th-8th,12.0, Never-married, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
31.0, Private,357549.0, Bachelors,13.0, Never-married, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
74.0, Private,318585.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Black, Female,0.0,0.0,35.0, Mexico, <=50K
53.0, ?,225317.0, 7th-8th,4.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
42.0, Local-gov,202376.0, 10th,6.0, Never-married, Priv-house-serv, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
18.0, ?,224157.0, 10th,7.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,167474.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,33.0, United-States, <=50K
52.0, Self-emp-not-inc,104444.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
52.0, Private,146676.0, Some-college,10.0, Married-civ-spouse, ?, Wife, White, Female,7062.0,0.0,35.0, England, <=50K
40.0, Private,210718.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
38.0, Private,200135.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, ?, <=50K
90.0, Private,147980.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Female,6267.0,0.0,40.0, United-States, <=50K
64.0, Local-gov,323434.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,11.0, United-States, >50K
57.0, Private,26435.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,31.0, United-States, <=50K
50.0, Private,111294.0, Bachelors,13.0, Divorced, Armed-Forces, Other-relative, White, Female,0.0,0.0,48.0, United-States, >50K
41.0, Private,145313.0, 10th,4.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,219655.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States, <=50K
48.0, Private,168375.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Philippines, <=50K
30.0, Local-gov,250420.0, 10th,7.0, Never-married, Sales, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, State-gov,201676.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Female,0.0,1876.0,40.0, United-States, <=50K
32.0, Private,358982.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, South, <=50K
38.0, Private,191108.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
18.0, Private,190475.0, 12th,8.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,11.0, Mexico, <=50K
44.0, Self-emp-inc,192004.0, Prof-school,15.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, Portugal, >50K
50.0, Local-gov,357055.0, Some-college,7.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,49.0, United-States, <=50K
57.0, Private,219080.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
32.0, Self-emp-not-inc,299253.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Federal-gov,118050.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Private,168003.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, ?,188051.0, HS-grad,9.0, Married-spouse-absent, ?, Not-in-family, Black, Male,0.0,0.0,20.0, United-States, <=50K
57.0, Private,289966.0, HS-grad,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,47.0, United-States, >50K
31.0, Private,339384.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,329079.0, 10th,11.0, Married-AF-spouse, ?, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
48.0, Federal-gov,332065.0, 5th-6th,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
45.0, ?,176309.0, 9th,5.0, Divorced, ?, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
38.0, State-gov,359696.0, Bachelors,13.0, Never-married, Protective-serv, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
35.0, Private,238839.0, Preschool,2.0, Separated, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, Mexico, <=50K
66.0, State-gov,481729.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
55.0, Private,115648.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,82.0, United-States, <=50K
37.0, Private,201981.0, Masters,14.0, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0.0,0.0,46.0, Puerto-Rico, <=50K
37.0, Self-emp-not-inc,130116.0, 11th,7.0, Never-married, Farming-fishing, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
40.0, Private,200925.0, Assoc-voc,11.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
23.0, Self-emp-not-inc,132417.0, Some-college,13.0, Divorced, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
53.0, Private,238508.0, 5th-6th,3.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, Mexico, <=50K
19.0, Private,235377.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,50.0, ?, <=50K
30.0, Private,115039.0, Bachelors,9.0, Married-spouse-absent, Other-service, Other-relative, Asian-Pac-Islander, Female,0.0,0.0,40.0, Mexico, <=50K
65.0, Self-emp-not-inc,28968.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,69.0, United-States, <=50K
